"language","cld2","cld3","langdetect","langid","lingua-afrikaans-detector","lingua-albanian-detector","lingua-arabic-detector","lingua-armenian-detector","lingua-azerbaijani-detector","lingua-basque-detector","lingua-belarusian-detector","lingua-bengali-detector","lingua-bokmal-detector","lingua-bosnian-detector","lingua-bulgarian-detector","lingua-catalan-detector","lingua-chinese-detector","lingua-croatian-detector","lingua-czech-detector","lingua-danish-detector","lingua-dutch-detector","lingua-english-detector","lingua-esperanto-detector","lingua-estonian-detector","lingua-finnish-detector","lingua-french-detector","lingua-ganda-detector","lingua-georgian-detector","lingua-german-detector","lingua-greek-detector","lingua-gujarati-detector","lingua-hebrew-detector","lingua-high-accuracy","lingua-hindi-detector","lingua-hungarian-detector","lingua-icelandic-detector","lingua-indonesian-detector","lingua-irish-detector","lingua-italian-detector","lingua-japanese-detector","lingua-kazakh-detector","lingua-korean-detector","lingua-latin-detector","lingua-latvian-detector","lingua-lithuanian-detector","lingua-low-accuracy","lingua-macedonian-detector","lingua-malay-detector","lingua-maori-detector","lingua-marathi-detector","lingua-mongolian-detector","lingua-nynorsk-detector","lingua-persian-detector","lingua-polish-detector","lingua-portuguese-detector","lingua-punjabi-detector","lingua-romanian-detector","lingua-russian-detector","lingua-serbian-detector","lingua-shona-detector","lingua-slovak-detector","lingua-slovene-detector","lingua-somali-detector","lingua-sotho-detector","lingua-spanish-detector","lingua-swahili-detector","lingua-swedish-detector","lingua-tagalog-detector","lingua-tamil-detector","lingua-telugu-detector","lingua-thai-detector","lingua-tsonga-detector","lingua-tswana-detector","lingua-turkish-detector","lingua-ukrainian-detector","lingua-urdu-detector","lingua-vietnamese-detector","lingua-welsh-detector","lingua-xhosa-detector","lingua-yoruba-detector","lingua-zulu-detector","simplemma"
"Spanish","43.46666666666667","48.13333333333333","56.36666666666667","64.76666666666667","67.43333333333334","75.06666666666668","100","100","79.10000000000001","67.33333333333333","100","100","60.96666666666667","61.33333333333333","100","34.833333333333336","100","66.06666666666668","69.16666666666667","60.1","66.16666666666666","49.26666666666667","43.06666666666667","67.30000000000001","72.89999999999999","41.7","75.16666666666666","100","65.16666666666666","100","100","100","69.86666666666666","100","83","71.16666666666666","56.50000000000001","88.16666666666664","41.1","100","100","100","45.3","74.36666666666667","61.36666666666667","52.26666666666667","100","58.633333333333326","74.23333333333333","100","100","60.43333333333334","100","70.7","31.866666666666667","100","46.6","100","100","77.6","57.266666666666666","59.4","78.66666666666666","79.4","71.89999999999999","76.2","56.50000000000001","71.8","100","100","100","74.53333333333333","80.76666666666667","66.86666666666667","100","100","90.43333333333334","86.43333333333332","81.7","76.73333333333333","80.06666666666665","49.766666666666666"
"Swahili","57.3","57.43333333333332","73","41.6","72.2","69.43333333333332","100","100","75.96666666666665","77.76666666666668","100","100","77.46666666666667","72.63333333333333","100","77.56666666666666","100","72.96666666666667","92.6","77.46666666666667","79.39999999999999","66.46666666666667","66.83333333333333","77.76666666666668","83.7","74.76666666666667","45.73333333333333","100","74.6","99.83333333333334","100","100","80.83333333333333","100","85.43333333333334","79.06666666666666","52.1","80.00000000000001","73.33333333333333","100","100","100","59.633333333333326","73.96666666666668","56.93333333333334","65.56666666666668","100","52.66666666666667","53.80000000000001","100","100","78.5","100","83.33333333333334","81.83333333333334","100","67.23333333333335","100","100","43.4","68.33333333333334","67.5","60.466666666666654","67.30000000000001","82.36666666666666","75.76666666666667","77.86666666666667","43.900000000000006","100","100","100","50.7","65.8","54.866666666666674","100","100","93.5","88.2","56.39999999999999","65","59.066666666666656","46.5"
"Swedish","53.2","60.86666666666667","68.10000000000001","64.69999999999999","46.7","80.56666666666668","100","100","69.8","74.53333333333333","100","100","35.833333333333336","77.56666666666666","100","62.4","100","75.4","68.9","35.63333333333333","46.03333333333333","45.93333333333333","58.03333333333334","68.43333333333334","62","65.49999999999999","79.13333333333333","100","48.46666666666668","100","100","100","83.86666666666667","100","75.56666666666668","51.83333333333333","50.66666666666667","87.86666666666667","55.333333333333336","100","100","100","62.66666666666666","87.36666666666667","79.53333333333333","72.16666666666667","100","51.93333333333333","68.73333333333332","100","100","36.56666666666668","100","83.83333333333334","64.46666666666665","100","66.26666666666667","100","100","80.63333333333334","71.56666666666668","65.4","88.3","80.86666666666667","68.26666666666667","69.76666666666667","76.00000000000001","64.23333333333333","100","100","100","75.9","80.23333333333333","59.70000000000001","100","100","97.86666666666667","82.5","80.36666666666666","71.26666666666668","72.63333333333334","59.23333333333333"
"Tagalog","49.73333333333333","NaN","75.56666666666666","42","66.60000000000001","79.03333333333333","99.96666666666668","100","59.5","74.6","99.96666666666668","100","69.7","67.43333333333332","99.96666666666668","71.16666666666667","100","76.43333333333334","84.9","69.23333333333333","68.96666666666667","63.13333333333333","61.49999999999999","83.26666666666668","78.3","72.10000000000001","47.36666666666667","100","78.16666666666667","99.93333333333334","100","99.96666666666668","77.83333333333333","100","77.36666666666667","69.63333333333334","30.66666666666667","87.69999999999999","70.53333333333333","99.9","100","100","65.23333333333333","79","63.5","66.10000000000001","100","31.4","34.233333333333334","100","100","64.33333333333334","100","84.56666666666666","70.73333333333332","100","68.2","99.96666666666668","100","40.13333333333333","70.76666666666668","70.7","51.56666666666666","41.4","69.7","40.63333333333334","69.3","80.13333333333334","100","100","100","41.23333333333333","41.23333333333333","50.33333333333334","99.96666666666668","100","77.8","81.16666666666667","40.53333333333333","57.13333333333333","37.7","11.8"
"Tamil","100","99.66666666666669","100","100","99.56666666666666","99.63333333333333","100","100","99.5","99.7","100","100","99.5","99.16666666666669","100","99.4","100","99.6","99.76666666666668","99.43333333333334","99.63333333333333","99.26666666666664","99.63333333333333","99.53333333333332","99.6","99.33333333333331","99.43333333333334","100","99.5","99.9","100","99.96666666666668","100","100","99.76666666666668","99.46666666666668","99.4","99.23333333333332","99.13333333333334","100","100","100","99.33333333333331","99.76666666666668","99.63333333333333","99.83333333333334","100","99.2","99.56666666666666","100","100","99.56666666666666","100","99.76666666666668","99.53333333333332","100","99.43333333333334","100","100","99.23333333333332","99.5","99.73333333333332","99.3","99.56666666666666","99.5","99","99.36666666666666","99.1","100","100","100","99.6","99.66666666666669","99.3","100","100","99.96666666666668","99.76666666666668","99.46666666666668","99.6","99.33333333333331","NaN"
"Telugu","100","99.23333333333332","100","100","99.79999999999998","99.93333333333334","100","100","99.96666666666668","99.96666666666668","100","100","99.86666666666667","99.83333333333334","100","99.76666666666668","100","99.86666666666667","99.86666666666667","99.76666666666668","99.76666666666668","99.66666666666669","99.83333333333334","99.86666666666667","99.9","99.76666666666668","99.96666666666668","100","99.9","99.93333333333334","100","100","99.96666666666667","100","99.93333333333334","99.76666666666668","99.76666666666668","99.83333333333334","99.73333333333332","100","100","100","99.76666666666668","99.93333333333334","99.9","99.83333333333334","100","99.76666666666668","99.93333333333334","100","100","99.79999999999998","100","99.93333333333334","99.83333333333334","100","99.79999999999998","100","100","99.93333333333334","99.86666666666667","99.93333333333334","99.93333333333334","99.96666666666668","99.83333333333334","99.96666666666668","99.79999999999998","99.83333333333334","100","100","100","100","99.93333333333334","99.93333333333334","99.96666666666668","100","99.93333333333334","99.93333333333334","99.93333333333334","99.93333333333334","99.86666666666667","NaN"
"Thai","99.9","99.26666666666664","99.9","99.96666666666668","99.06666666666666","99.43333333333334","100","100","99.6","99.46666666666668","100","100","98.9","99.23333333333332","100","99","100","99.16666666666669","99.2","99.03333333333336","99","98.06666666666666","99.1","99.3","99.46666666666668","99.23333333333332","99.73333333333332","100","99.26666666666664","100","100","100","99.73333333333333","100","99.43333333333334","99.26666666666664","99.06666666666666","98.96666666666664","98.8","100","100","100","98.96666666666664","99.66666666666669","99.26666666666664","99.86666666666667","100","99.1","99.26666666666664","100","100","98.8","100","99.46666666666668","99.13333333333334","100","98.73333333333332","100","100","99.5","98.83333333333331","98.93333333333332","99.86666666666667","99.36666666666666","99","98.93333333333332","99.06666666666666","99.1","100","100","99.96666666666668","99.4","99.33333333333331","99.53333333333332","100","100","99.9","99.83333333333334","99.83333333333334","99.53333333333332","99.5","NaN"
"Tsonga","61.266666666666666","NaN","NaN","NaN","74.5","66.4","100","100","76.23333333333333","86.93333333333332","100","100","72.23333333333332","87.33333333333334","100","74.3","100","82.69999999999999","92.16666666666666","69.2","77","71.93333333333332","79.76666666666667","77.83333333333333","85.96666666666665","75.13333333333333","51.433333333333344","100","71.89999999999999","100","100","100","84.43333333333332","100","70.7","84.7","47.8","83.23333333333332","81.93333333333334","100","100","100","74.06666666666666","80.63333333333334","71.83333333333334","72.79999999999998","100","55.00000000000001","56.36666666666667","100","100","77.33333333333334","100","75.86666666666666","88.76666666666667","100","57.96666666666668","100","100","45.50000000000001","71.56666666666666","76.16666666666667","71.23333333333333","41.16666666666666","88.76666666666667","43.1","81.06666666666666","47.23333333333333","100","100","100","81.46666666666667","43.26666666666667","51.9","100","100","85","85.03333333333333","46.03333333333333","58.6","43.83333333333334","NaN"
"Tswana","56.13333333333333","NaN","NaN","NaN","82.5","95.26666666666668","100","100","83.39999999999999","77.99999999999999","100","100","83.16666666666667","87.4","100","88.6","100","86.7","95.36666666666667","80.76666666666667","88.53333333333332","78.76666666666667","84.53333333333333","80.60000000000001","83.73333333333333","83.06666666666666","61.1","100","86.13333333333334","100","100","100","84.23333333333333","100","64.76666666666667","84.83333333333333","45.66666666666667","77.3","75.60000000000001","100","100","100","83.83333333333334","81.83333333333334","87.06666666666666","72.3","100","52.83333333333333","60.53333333333334","100","100","87.43333333333332","100","95.33333333333331","85.9","100","66.06666666666666","100","100","57.8","86.13333333333331","94.13333333333333","66.8","21.933333333333334","84.26666666666667","58.70000000000001","89.23333333333333","50.46666666666667","100","100","100","44.1","81.4","55.7","100","100","86.49999999999999","77.53333333333333","46.833333333333336","56.3","50.83333333333333","NaN"
"Turkish","66.16666666666666","69.16666666666666","82.10000000000001","66.96666666666667","68.5","68.36666666666667","100","100","40.7","78.2","100","100","55.00000000000001","81.30000000000001","100","80","100","84.66666666666667","82.73333333333333","54.13333333333333","67.7","73.43333333333332","68.63333333333334","77.63333333333334","72.96666666666667","80.8","69.83333333333334","100","62.56666666666667","100","100","100","93.73333333333335","100","71.43333333333332","80.76666666666667","59.96666666666667","83.83333333333334","68.13333333333334","100","100","100","76.93333333333334","86.2","72.33333333333333","83.76666666666667","100","60.36666666666667","68.23333333333333","100","100","64.86666666666666","100","86.03333333333333","72.76666666666665","100","59.266666666666666","100","100","76.56666666666668","80.93333333333334","78.5","64.36666666666666","70","73.2","64.33333333333334","64.86666666666666","59.03333333333333","100","100","100","59.633333333333326","74.63333333333333","79.5","100","100","98.46666666666664","85.6","65.93333333333334","57.3","62","76.23333333333333"
"Ukrainian","77.26666666666667","80.93333333333334","82.93333333333334","75.7","99.86666666666667","99.9","100","100","99.96666666666668","99.79999999999998","61","100","99.79999999999998","99.86666666666667","60.7","99.73333333333332","100","99.9","99.9","99.83333333333334","99.86666666666667","99.79999999999998","99.73333333333332","99.76666666666668","99.93333333333334","99.73333333333332","99.93333333333334","100","99.73333333333332","100","100","100","93.76666666666665","100","99.86666666666667","99.93333333333334","99.83333333333334","99.83333333333334","99.66666666666669","100","80.16666666666667","100","99.76666666666668","99.96666666666668","99.83333333333334","90.13333333333333","56.93333333333334","99.83333333333334","99.86666666666667","100","85.9","99.7","100","99.9","99.73333333333332","100","99.63333333333333","42.9","54.03333333333333","99.96666666666668","99.76666666666668","99.86666666666667","100","99.93333333333334","99.76666666666668","99.9","99.86666666666667","99.9","100","100","100","99.86666666666667","99.9","99.9","84.86666666666667","100","99.96666666666668","99.96666666666668","99.96666666666668","99.86666666666667","99.93333333333334","77.73333333333333"
"Urdu","61","61.3","82.53333333333333","58.06666666666666","98.1","98.93333333333332","83.83333333333334","100","98.7","99.1","100","100","98.06666666666666","99.33333333333331","100","96.66666666666669","100","98.73333333333332","99.23333333333332","97.86666666666667","98.1","96.56666666666668","96.9","98.2","99.33333333333331","96.66666666666669","98.16666666666666","100","98.13333333333333","100","100","100","90.06666666666666","99.96666666666668","98.26666666666668","98.63333333333334","97.46666666666668","97.63333333333334","96.63333333333334","100","100","100","96.9","99.53333333333332","99.3","91.89999999999999","100","97.46666666666668","98.23333333333332","99.96666666666668","100","99.1","68.2","98.26666666666668","96.76666666666668","100","96.73333333333332","100","100","98.33333333333334","98.03333333333332","99.13333333333334","98.53333333333332","98.3","96.83333333333334","98.43333333333332","97.36666666666667","98","100","100","100","98.6","97.06666666666666","98.4","100","86.2","99.79999999999998","99.33333333333331","98.8","98","98.53333333333332","NaN"
"Vietnamese","63.25621734587252","66.08682933845932","92.82332552309016","86.10623095733135","98.03642592810534","98.27116165776869","100","100","95.93174204086291","98.41526516191692","100","100","97.52743951222236","96.70946668045644","100","96.73492819212484","100","95.2442024101198","96.01985549266944","97.398694726481","97.41067839748553","91.10806606728696","94.80347573653448","98.20159485879152","98.7137674259364","96.7667637894777","97.13014896523194","100","92.35057827896476","100","100","100","90.72473505206234","100","96.4529981467018","98.35009623123074","90.79420686802116","87.04487692031529","95.43362291860583","100","100","100","94.66217524188572","99.18174114928264","96.40140417949056","91.33764263798395","100","90.75787806272685","92.28502798967668","100","100","94.46284618576016","100","99.39091824446656","93.38821235777807","100","91.83241476789787","100","100","89.96097065749883","98.70599272708252","98.47425246938016","96.85908443027428","84.07231821569823","93.83222052227585","97.69111070692806","97.32743951222236","83.41342624788547","100","100","100","93.07425603570124","84.49376321767753","96.4772497245017","100","100","87.59469450299156","95.74598794821226","86.03551092899097","98.8818364889331","83.86154982804389","NaN"
"Welsh","72.3","69.06666666666666","85.56666666666666","48.50000000000001","81.30000000000001","91.76666666666664","100","100","85.63333333333333","83.5","100","100","77.46666666666667","84.16666666666667","100","78.56666666666668","100","89.03333333333335","90.46666666666668","78.13333333333333","83.33333333333334","75.26666666666667","78.10000000000001","88.2","81.39999999999999","78.66666666666667","83.63333333333335","100","78.73333333333333","100","100","100","91.10000000000001","100","87.53333333333333","81.76666666666668","73.4","73.4","71.30000000000001","100","100","100","77.60000000000001","94","80.10000000000001","84.56666666666666","100","74.13333333333334","84.06666666666668","100","100","74.00000000000001","100","85.56666666666666","75.9","100","80.13333333333334","100","100","83.2","83.76666666666667","85.56666666666666","88.03333333333333","83.83333333333334","77.03333333333333","84","77.36666666666667","80.16666666666667","100","100","100","84.7","83.93333333333334","75.20000000000002","100","100","92.66666666666666","79.86666666666666","86.7","86.23333333333333","85.83333333333333","69.33333333333334"
"Xhosa","70.93333333333334","65.83333333333333","NaN","52.6","72.03333333333333","67.73333333333333","100","100","72.76666666666665","86.83333333333333","100","100","67.2","85.36666666666667","100","75.63333333333333","100","85.43333333333334","92.6","65.9","70.03333333333333","64.96666666666667","73.96666666666665","72.16666666666667","77.8","80.39999999999999","41.766666666666666","100","66.96666666666667","100","100","100","82.46666666666665","100","61.23333333333333","74.3","50.6","72.86666666666667","74.7","100","100","100","73.76666666666667","89.33333333333331","68.36666666666667","71.03333333333333","100","55.06666666666668","63","100","100","74.6","100","83.7","78.83333333333334","100","64.70000000000002","100","100","48.43333333333334","72.46666666666667","70.53333333333333","68.76666666666668","43.13333333333333","78.66666666666666","46.66666666666667","71.83333333333333","49.4","100","100","100","38.9","49.66666666666666","51.26666666666667","100","100","94.53333333333332","75.83333333333333","82.36666666666666","61.93333333333334","24","NaN"
"Yoruba","36.96666666666666","14.6","NaN","NaN","84.7","87.43333333333332","99.96666666666668","100","80.06666666666668","80.53333333333333","100","100","85.73333333333333","82.56666666666666","100","86.33333333333333","100","80.26666666666667","93.63333333333334","81.36666666666666","85.6","78.3","83.56666666666666","88.2","90.46666666666668","81.86666666666666","79.13333333333334","100","85.03333333333333","99.93333333333334","100","100","74.2","100","84","88.76666666666667","67.26666666666667","82.56666666666666","76.76666666666667","100","99.96666666666668","100","77.86666666666667","93.1","88.13333333333334","66.53333333333333","100","66.93333333333334","73.63333333333334","100","100","87.93333333333334","99.96666666666668","93.63333333333334","81.93333333333334","100","72.10000000000001","100","100","75.73333333333335","84.03333333333333","87.1","81.89999999999999","77.9","80.86666666666667","77.93333333333334","85.43333333333332","74.56666666666666","100","100","100","78.2","78.53333333333333","68.33333333333333","100","100","97.43333333333334","95.63333333333333","79.16666666666666","69.39999999999999","79.4","NaN"
"Zulu","54.3","63.366666666666674","NaN","5.699999999999999","72.63333333333333","67.53333333333335","100","100","69.30000000000001","91.2","100","100","67.26666666666667","85.53333333333333","100","77.66666666666667","100","86.36666666666666","93.83333333333331","66.76666666666668","71.93333333333332","65.86666666666666","77.96666666666667","74.7","83.89999999999999","81.73333333333333","43.46666666666667","100","68.06666666666666","100","100","100","80.8","100","65.93333333333334","74.63333333333333","46.6","74.43333333333334","76.56666666666668","100","100","100","77.9","90.5","72.36666666666667","71.33333333333333","100","52.16666666666667","59.96666666666667","100","100","72.76666666666665","100","80.39999999999999","81.6","100","65.4","100","100","47.900000000000006","72.03333333333333","70.93333333333334","72.1","44.56666666666666","82.16666666666667","47.93333333333334","71.2","49.73333333333333","100","100","100","39.23333333333333","50.46666666666667","48.36666666666667","100","100","93.8","77.56666666666666","21.7","63.83333333333333","81.43333333333332","NaN"
